id,valid,canonical,iupac,cid,label
neg_622,CCN(CC)C(=O)COc2cc1NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=COC4(C)Oc3c(C)c(O)c(c1O)c2c3C4=O)C ,CCN(CC)C(=O)COC1=C2C3=C(C(=C1)NC(=O)C(=CC=CC(C(C(C(C(C(C(C(C=COC4(C(=O)C2=C(O4)C(=C3O)C)C)OC)C)OC(=O)C)C)O)C)O)C)C)O,"[27-[2-(diethylamino)-2-oxoethoxy]-2,15,17,29-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",280886,1.0
neg_623,COC1C=COC5(C)Oc4c(C)c(O)c3c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(C)CC2)c(O)c3c4C5=O ,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,"[2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",135512673,1.0
neg_624,COC1C=COC4(C)Oc3c(C)c(O)c2c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)cc(O)c2c3C4=O ,CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C,"(2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl) acetate",60907,1.0
neg_625,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN2CCN(CC2)C3CCCC3)c(O)c4c5C6=O ,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C,"[26-[(4-cyclopentylpiperazin-1-yl)iminomethyl]-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",135448133,1.0
neg_626,COC1C=COC6(C)Oc5c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c2c(nc3cc(C)ccn23)c4c5C6=O ,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,"(2,15,17,36-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22,30-octamethyl-6,23-dioxo-8,37-dioxa-24,27,33-triazahexacyclo[23.10.1.14,7.05,35.026,34.027,32]heptatriaconta-1(35),2,4,9,19,21,25(36),26(34),28,30,32-undecaen-13-yl) acetate",53395233,1.0
neg_627,CC(O)C1C2SC(=C(N2C1=O)C(O)=O)COC(N)=O,CC(C1C2N(C1=O)C(=C(S2)COC(=O)N)C(=O)O)O,3-(carbamoyloxymethyl)-6-(1-hydroxyethyl)-7-oxo-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid,13187820,1.0
neg_628,CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NC(CC(O)C(Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4 ,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,"1,3-thiazol-5-ylmethyl N-[3-hydroxy-5-[[3-methyl-2-[[methyl-[(2-propan-2-yl-1,3-thiazol-4-yl)methyl]carbamoyl]amino]butanoyl]amino]-1,6-diphenylhexan-2-yl]carbamate",5076,1.0
neg_629,CCC8(O)CC(OC4CC(C(OC3CC2OC1CC(=O)C(C)OC1OC2C(C)O3)C(C)O4)N(C)C)c7c(O)c6C(=O)c5c(O)cccc5C(=O)c6c(O)c7C8OC9CC(C(O)C(C)O9)N(C)C ,CCC1(CC(C2=C(C1OC3CC(C(C(O3)C)O)N(C)C)C(=C4C(=C2O)C(=O)C5=C(C4=O)C=CC=C5O)O)OC6CC(C(C(O6)C)OC7CC8C(C(O7)C)OC9C(O8)CC(=O)C(O9)C)N(C)C)O,"7-[4-(dimethylamino)-5-[(5,14-dimethyl-6-oxo-2,4,9,13-tetraoxatricyclo[8.4.0.03,8]tetradecan-12-yl)oxy]-6-methyloxan-2-yl]oxy-10-[4-(dimethylamino)-5-hydroxy-6-methyloxan-2-yl]oxy-9-ethyl-4,6,9,11-tetrahydroxy-8,10-dihydro-7H-tetracene-5,12-dione",438040,1.0
neg_630,CN(C)C2C1CC5C(=C(O)C1(O)C(=O)C(=C2O)C(=O)NCN3CCCC3)C(=O)c4c(O)cccc4C5(C)O ,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCN5CCCC5)N(C)C)O,"4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-N-(pyrrolidin-1-ylmethyl)-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",54687414,1.0
neg_631,CC5(C)SC4C(NC(=O)C(NC(=O)Cc1ccc(cc1)C2=NCCCN2)c3ccccc3)C(=O)N4C5C(O)=O ,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)CC4=CC=C(C=C4)C5=NCCCN5)C(=O)O)C,"3,3-dimethyl-7-oxo-6-[[2-phenyl-2-[[2-[4-(1,4,5,6-tetrahydropyrimidin-2-yl)phenyl]acetyl]amino]acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",78300513,1.0
neg_632,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C3(C)O ,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,"6-[4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-7,12,13-trihydroxy-4-(5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl)oxy-10-(2-methoxyethoxymethoxyimino)-3,5,7,9,11,13-hexamethyl-oxacyclotetradecan-2-one",5106,1.0
neg_633,CC(C)(C)NC(=O)C2CC1CCCCC1CN2CC(O)C(Cc3ccccc3)NC(=O)C(CC(N)=O)NC(=O)c5ccc4ccccc4n5,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,"N-[4-[3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-(quinoline-2-carbonylamino)butanediamide",3579812,1.0
neg_634,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccc(O)cc3)C4=O ,CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=C(C=C4)O)C(=O)OCOC)C,"methoxymethyl 6-[4-(4-hydroxyphenyl)-2,2-dimethyl-5-oxoimidazolidin-1-yl]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",49808,1.0
neg_635,COCOC(=O)C1N4C(SC1(C)C)C(N2C(=O)C(NC2(C)C)c3ccccc3)C4=O ,CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=CC=C4)C(=O)OCOC)C,"methoxymethyl 6-(2,2-dimethyl-5-oxo-4-phenylimidazolidin-1-yl)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",60885,1.0
neg_636,CC2C1CC(OC(C)=O)C=CC(=CCC(O)C=CC(=CC(NC(=O)C(C)=O)C(C)(C(=O)O1)C2=O)C)C ,CC1C2CC(C=CC(=CCC(C=CC(=CC(C(C1=O)(C(=O)O2)C)NC(=O)C(=O)C)C)O)C)OC(=O)C,"[7-hydroxy-1,4,10,19-tetramethyl-17,18-dioxo-2-(2-oxopropanoylamino)-16-oxabicyclo[13.2.2]nonadeca-3,5,9,11-tetraen-13-yl] acetate",71378,1.0
neg_637,CNC1C(O)C(OCC1(C)O)OC3C(N)CC(N)C(OC2OC(=CCC2N)CN)C3O ,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O,"2-[4,6-diamino-3-[[3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol",5224,1.0
neg_638,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(C(C)O2)N(C)C)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(C1O)N(C)C,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,"2-[6-[5-(4,5-dihydroxy-4,6-dimethyloxan-2-yl)oxy-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-10-[5-(dimethylamino)-6-methyloxan-2-yl]oxy-4-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-1-oxacyclohexadeca-11,13-dien-7-yl]acetaldehyde",5266,1.0
neg_639,CNC1C(O)C(O)C(CO)OC1OC2C(OC(C)C2(O)C=O)OC3C(O)C(O)C(NC(N)=N)C(O)C3NC(N)=N ,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O,"2-[3-(diaminomethylideneamino)-4-[3-[4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine",5297,1.0
neg_640,CC3(C)SC2C(NC(=O)C(c1ccccc1)S(O)(=O)=O)C(=O)N2C3C(O)=O ,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)O)C(=O)O)C,"3,3-dimethyl-7-oxo-6-[(2-phenyl-2-sulfoacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",5317,1.0
neg_642,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(=O)OCOC(=O)C5N4C(CC4=O)S(=O)(=O)C5(C)C ,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C4C(S(=O)(=O)C5N4C(=O)C5)(C)C)C,"(3,3-dimethyl-4,4,7-trioxo-4lambda6-thia-1-azabicyclo[3.2.0]heptane-2-carbonyl)oxymethyl 6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",2175,1.0
neg_643,CC3(C)SC2C(NC(=O)C(NS(O)(=O)=O)c1ccccc1)C(=O)N2C3C(O)=O ,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NS(=O)(=O)O)C(=O)O)C,"3,3-dimethyl-7-oxo-6-[[2-phenyl-2-(sulfoamino)acetyl]amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",20209724,1.0
neg_644,COC1CC(CCC1O)C=C(C)C3OC(=O)C2CCCCN2C(=O)C(=O)C4(O)OC(C(CC(C)CC(=CC(CC=C)C(=O)CC(O)C3C)C)OC)C(CC4C)OC ,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,"1,14-dihydroxy-12-[1-(4-hydroxy-3-methoxycyclohexyl)prop-1-en-2-yl]-23,25-dimethoxy-13,19,21,27-tetramethyl-17-prop-2-enyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone",5372,1.0
neg_645,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(=O)OC4OC(=O)c5ccccc45 ,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OC4C5=CC=CC=C5C(=O)O4)C,"(3-oxo-1H-2-benzofuran-1-yl) 6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",5373,1.0
neg_646,CC3(Cn1ccnn1)C(N2C(CC2=O)S3(=O)=O)C(O)=O ,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,"3-methyl-4,4,7-trioxo-3-(triazol-1-ylmethyl)-4lambda6-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",4836,1.0
neg_648,COc1cc(cc(OC)c1OC)C7C2C(COC2=O)C(OC4OC3COC(OC3C(O)C4O)c5cccs5)c8cc6OCOc6cc78 ,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,"5-[(7,8-dihydroxy-2-thiophen-2-yl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl)oxy]-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one",100191,1.0
neg_649,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4 ,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,1-(4-tert-butylphenyl)-4-[4-[hydroxy(diphenyl)methyl]piperidin-1-yl]butan-1-ol,5405,1.0
neg_650,Cn3c(=O)n(C)c2ncn(CCNCC(O)c1ccc(O)c(O)c1)c2c3=O ,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCNCC(C3=CC(=C(C=C3)O)O)O,"7-[2-[[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]amino]ethyl]-1,3-dimethylpurine-2,6-dione",71857,1.0
neg_651,CC3(C)SC2C(NC(=O)CSc1ccccc1)C(=O)N2C3C(O)=O,CC1(C(N2C(S1)C(C2=O)NC(=O)CSC3=CC=CC=C3)C(=O)O)C,"3,3-dimethyl-7-oxo-6-[(2-phenylsulfanylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",20943,1.0
neg_653,CC(C)C(=O)OCc1cccc(c1)OC(=O)C1N2C(SC1(C)C)C(NC(=O)Cc1ccccc1)C2=O,CC(C)C(=O)OCC1=CC(=CC=C1)OC(=O)C2C(SC3N2C(=O)C3NC(=O)CC4=CC=CC=C4)(C)C,"[3-(2-methylpropanoyloxymethyl)phenyl] 3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",78172632,1.0
neg_654,NCC3OC(OC2C(N)CC(N)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(N)CC3O ,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,"4-amino-2-[4,6-diamino-3-[3-amino-6-(aminomethyl)-5-hydroxyoxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",5496,1.0
neg_655,Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)N(=O)=O ,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],"(3,4-dihydroxy-5-nitrophenyl)-(4-methylphenyl)methanone",4659569,1.0
neg_656,CCC1(O)C(=O)OCc5c1cc3n(Cc4cc2c(CN(C)C)c(O)ccc2nc34)c5=O ,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O,"8-[(dimethylamino)methyl]-19-ethyl-7,19-dihydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4(9),5,7,10,15(20)-heptaene-14,18-dione",5515,1.0
neg_657,COC1CC(OC(C)C1OC(C)=O)OC4C(C)C(OC2OC(C)CC(C2OC(C)=O)N(C)C)C(C)CC3(CO3)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C4C ,CC1CC(C(C(O1)OC2C(CC3(CO3)C(=O)C(C(C(C(OC(=O)C(C(C2C)OC4CC(C(C(O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,"[6-[3-acetyloxy-4-(dimethylamino)-6-methyloxan-2-yl]oxy-8-(5-acetyloxy-4-methoxy-6-methyloxan-2-yl)oxy-5,7,9,12,13,15-hexamethyl-10,16-dioxo-1,11-dioxaspiro[2.13]hexadecan-14-yl] acetate",418931,1.0
neg_658,CCCCC3CC(=O)C2(O)OC1C(NC)C(O)C(NC)C(O)C1OC2O3 ,CCCCC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O,"5-butyl-8,12,14-trihydroxy-11,13-bis(methylamino)-2,4,9-trioxatricyclo[8.4.0.03,8]tetradecan-7-one",13580504,1.0
neg_659,CC(C)c1ccc(C)cc1OCC2=NCCN2 ,CC1=CC(=C(C=C1)C(C)C)OCC2=NCCN2,"2-[(5-methyl-2-propan-2-ylphenoxy)methyl]-4,5-dihydro-1H-imidazole",34154,1.0
neg_661,CNC(CC(C)C)C(=O)NC1C(O)c2ccc(c(c2)Cl)Oc2cc3cc(c2OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C(O)C2NC(=O)C(NC(=O)C3NC(=O)C(CC(N)=O)NC1=O)c1ccc(c(c1)c1c(cc(cc1C(NC2=O)C(O)=O)O)O)O,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,"48-[3-(4-amino-5-hydroxy-4,6-dimethyloxan-2-yl)oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[[4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid",5651,1.0
neg_664,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C=O)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9 ,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,"methyl 11-acetyloxy-12-ethyl-4-(17-ethyl-17-hydroxy-13-methoxycarbonyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-13-yl)-8-formyl-10-hydroxy-5-methoxy-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraene-10-carboxylate",3717450,1.0
neg_665,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(O)C7(CC)C=CCN8CCC56C78)C(N)=O)C9 ,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O,"methyl 13-(10-carbamoyl-12-ethyl-10,11-dihydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2,4,6,13-tetraen-4-yl)-17-ethyl-17-hydroxy-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraene-13-carboxylate",429017,1.0
neg_666,CC(C)C1OC(=O)C2=CCCN2C(=O)c2coc(n2)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC1C,CC1C=CC(=O)NCC=CC(=CC(CC(=O)CC2=NC(=CO2)C(=O)N3CCC=C3C(=O)OC1C(C)C)O)C,"21-hydroxy-11,19-dimethyl-10-propan-2-yl-9,26-dioxa-3,15,28-triazatricyclo[23.2.1.03,7]octacosa-1(27),6,12,17,19,25(28)-hexaene-2,8,14,23-tetrone",5674,1.0
neg_667,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O)c1ccccc1,CCC1C(=O)N2CCCC2C(=O)N(C(C(=O)N3CCC(=O)CC3C(=O)NC(C(=O)OC(C(C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CC6=CC=CC=C6)C,"N-(3-benzyl-12-ethyl-4,16-dimethyl-2,5,11,14,18,21,24-heptaoxo-19-phenyl-17-oxa-1,4,10,13,20-pentazatricyclo[20.4.0.06,10]hexacosan-15-yl)-3-hydroxypyridine-2-carboxamide",122731,1.0
neg_668,Oc2ccc(C=C(C#N)C(=Cc1ccc(O)cc1)C#N)cc2 ,C1=CC(=CC=C1C=C(C#N)C(=CC2=CC=C(C=C2)O)C#N)O,"2,3-bis[(4-hydroxyphenyl)methylidene]butanedinitrile",2784852,1.0
neg_669,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)C(O)C(C)O1)c2c(O)c3C(=O)c45)C(C)=NNC(=O)c6ccccc6 ,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=NNC(=O)C6=CC=CC=C6)C)O)N)O,"N-[1-[4-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-2,5,12-trihydroxy-7-methoxy-6,11-dioxo-3,4-dihydro-1H-tetracen-2-yl]ethylideneamino]benzamide",424364,1.0
neg_670,CC(C)(C)C(=O)OCOC(=O)C1N3C(SC1(C)C)C(N=CN2CCCCCC2)C3=O,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C,"2,2-dimethylpropanoyloxymethyl 6-(azepan-1-ylmethylideneamino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",4857,1.0
neg_671,CN(C)C4C3CC2Cc1ccc(N)c(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,CN(C)C1C2CC3CC4=C(C(=C(C=C4)N)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O,"9-amino-4-(dimethylamino)-1,10,11,12a-tetrahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",54707148,1.0
neg_672,CC3(C)SC2C(NC(=O)C(N)c1ccc(O)cc1)C(=O)N2C3C(O)=O ,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,"6-[[2-amino-2-(4-hydroxyphenyl)acetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",2171,1.0
neg_673,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(O)=O ,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,"6-[(2-amino-2-phenylacetyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",2174,1.0
neg_674,CC(=O)C5(N)CC(OC1CC(O)C(O)CO1)c4c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c4C5 ,CC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=CC=CC=C4C3=O)O)OC5CC(C(CO5)O)O)N,"9-acetyl-9-amino-7-(4,5-dihydroxyoxan-2-yl)oxy-6,11-dihydroxy-8,10-dihydro-7H-tetracene-5,12-dione",13502539,1.0
neg_675,NCCC(O)CNC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O ,C1C(C(C(C(C1NCC(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N,"2-[6-amino-3-[4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(4-amino-2-hydroxybutyl)amino]-2-hydroxycyclohexyl]oxy-6-(aminomethyl)oxane-3,4,5-triol",65487,1.0
neg_677,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)Cc2ccccc2)C3=O)C(O)=O ,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CC=C3)SC1)C(=O)O,3-(acetyloxymethyl)-8-oxo-7-[(2-phenylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,4774845,1.0
neg_678,Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)Cn2cnnn2)C3=O)C(O)=O)s4 ,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,"3-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanylmethyl]-8-oxo-7-[[2-(tetrazol-1-yl)acetyl]amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",2618,1.0
